region_name,country_name,reporting_year,headcount,poverty_gap,poverty_severity,mean,median,gini,decile1,decile10
Other High Income Countries,Germany,2019,0.00749430579,0.00295574232,0.002098108,74.49897508218,63.133673699289,0.317809243512,0.030717048335,0.246904977795
Other High Income Countries,Germany,2020,0.007009234271,0.003378049225,0.002365072997,79.63479113465,67.226705207638,0.324334503407,0.029402294481,0.250256425021
Middle East & North Africa,Djibouti,2002,0.895539113706,0.523230842832,0.348374005973,5.443067672316,4.083071723142,0.399973774838,0.023139572839,0.307603926667
Middle East & North Africa,Djibouti,2012,0.832248625836,0.469593910695,0.311229829176,6.689686315459,4.790424832254,0.451065386961,0.012807436102,0.343727152987
Middle East & North Africa,Djibouti,2013,0.865404284851,0.508835187637,0.34231444318,5.974196564283,4.316343483992,0.441186031191,0.017366486259,0.339882553145
Middle East & North Africa,Djibouti,2017,0.864609509616,0.478368872572,0.309059394876,6.267909254429,4.703492130673,0.415860156828,0.019433776245,0.32309310707
Other High Income Countries,Denmark,2000,0.002499600447,0.001148372633,0.000527588202,59.590795380236,53.903195052149,0.23766319711,0.045252336892,0.19779382503
Other High Income Countries,Denmark,2003,0.005997567031,0.003648374692,0.00307584099,58.213305764599,52.042612921809,0.256310397624,0.039801212506,0.213733511951
Other High Income Countries,Denmark,2004,0.005043361446,0.003417024467,0.002899483226,59.233289396063,53.368603270031,0.249117951105,0.040092023271,0.206482211197
Other High Income Countries,Denmark,2005,0.005668321207,0.003319587547,0.002475580735,59.915296369355,53.531669651115,0.251863871316,0.039562884813,0.209624254304
Other High Income Countries,Denmark,2006,0.004070843384,0.00219277006,0.001538513284,61.802521855903,54.55589633538,0.259130769676,0.04002729354,0.217452733622
Other High Income Countries,Denmark,2007,0.008283380908,0.003446392045,0.002074895351,62.938044920301,55.439573398335,0.261842590298,0.039353239867,0.220994975777
Other High Income Countries,Denmark,2008,0.008091489596,0.004294076668,0.002762454791,62.277851564322,55.754393818238,0.252462723516,0.039478601191,0.210406958629
